finess;raison_sociale;etab_rattach;ville;departement;region
590053955;UNITE DE DIALYSE MEDICALISEE;UNITE DE DIALYSE MEDICALISEE SAS HPM NORD;59000 LILLE;NORD;Nord Pas de Calais Picardie
970407250;UNITE DE DIALYSE MEDICALISEE MRAMADOUD;;97600 MAMOUDZOU;MAYOTTE;Mayotte
590799995;UNITE DE DIALYSE MEDICALISEE PROVILLE;UNITE DE DIALYSE MEDICALISEE PROVILLE;02300 CHAUNY;AISNE;Nord Pas de Calais Picardie
940026677;UNITE DE DIALYSE SITE AURA BICHAT;UNITE DE DIALYSE AURA BICHAT;75020 PARIS;PARIS;Ile de France
870000700;UNITE DE DIALYSE USSEL;UNITE DE DIALYSE USSEL;19200 USSEL;CORREZE;Aquitaine Limousin Poitou Charentes
030780092;UNITE DE SOINS DE LONGUE DUREE;UNITE DE SOINS DE LONGUE DUREE;03006 MOULINS CEDEX;ALLIER;Auvergne Rhone Alpes
630781029;UNITE DE SOINS DE LONGUE DUREE;UNITE DE SOINS DE LONGUE DUREE -  CH DE THIERS;63307 THIERS CEDEX;PUY DE DOME;Auvergne Rhone Alpes
630180032;UNITE DE SOINS DE LONGUE DUREE;;63240 LE MONT DORE;PUY DE DOME;Auvergne Rhone Alpes
350000055;UNITE DE SOINS LONGUE DUREE - CH VITRE;UNITE DE SOINS DE LONGUE DUREE - CH VITRE;35506 VITRE CEDEX;ILLE ET VILAINE;Bretagne
590782165;UNITE D'HAD PSY INF DENAIN CH DENAIN;UNITE D'HOSPITALISATION A DOMICILE PSY INFANTO-JUV DENAIN;59723 DENAIN CEDEX;NORD;Nord Pas de Calais Picardie
770110054;UNITE D'HEMODIALYSE A DOMICILE;UNITE D'HEMODIALYSE A DOMICILE;77000 MELUN;SEINE ET MARNE;Ile de France
590782660;UNITE D'HOSPI TEMPS PLEIN SECLIN;UNITE D'HOSPITALISATION TEMPS PLEIN SECLIN;59487 ARMENTIERES CEDEX;NORD;Nord Pas de Calais Picardie
740781133;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;;74370 ANNECY;HAUTE SAVOIE;Auvergne Rhone Alpes
130781131;UNITE D'HOSPITALISATION ADO OXALIS AIX;UNITE D'HOSPITALISATION POUR ADO OXALIS AIX;13617 AIX EN PROVENCE CEDEX 1;BOUCHES DU RHONE;Provence Alpes Cote d'Azur
350000626;UNITE DIALYSE BEGARD  AUB SANTE;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE BROUSSAIS SAINT MALO AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
920036407;UNITE DIALYSE BUTTES CHAUMONT-ANDRA;UNITE DIALYSE BUTTES CHAUMONT-ANDRA;75019 PARIS;PARIS;Ile de France
350000626;UNITE DIALYSE CARHAIX AUB;CENTRE DE DIALYSE DE CARHAIX;22140 BEGARD;COTES D ARMOR;Bretagne
590799995;UNITE DIALYSE DE COUDEKERQUE BRANCHE;UNITE DE DIALYSE DE COUDEKERQUE BRANCHE;02300 CHAUNY;AISNE;Nord Pas de Calais Picardie
590799995;UNITE DIALYSE DE COURMELLES;;02300 CHAUNY;AISNE;Nord Pas de Calais Picardie
590799995;UNITE DIALYSE DE DOURLERS;UNITE DE DIALYSE DE DOURLERS;02300 CHAUNY;AISNE;Nord Pas de Calais Picardie
350000626;UNITE DIALYSE DINAN AUB SANTE;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE DOUARNENEZ - AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE FOUGERES AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE KERFRICHANT LORIENT AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE KERIO PONTIVY AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE LANNION AUB SANTE;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE LOUDEAC AUB SANTE;;22140 BEGARD;COTES D ARMOR;Bretagne
140000852;UNITE DIALYSE MEDICALISEE LE HAVRE;;14202 HEROUVILLE ST CLAIR CEDEX;CALVADOS;Normandie
350000626;UNITE DIALYSE MONTGERMONT AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE PLOURIN-LES-MORLAIX AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE PONTCHAILLOU RENNES AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE QUIMPER AUB SANTE;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE QUIMPER KERRADENNEC  AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE QUIMPERLE MELLAC AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
350000626;UNITE DIALYSE REDON - AUB;;22140 BEGARD;COTES D ARMOR;Bretagne
210012290;UNITE DIALYSE SANTELYS VESOUL;UNITE DIALYSE SANTELYS VESOUL;01440 VIRIAT;AIN;Auvergne Rhone Alpes
350005179;UNITE D'INVESTIGATION CLINIQUE DU CIR;UNITE D'INVESTIGATION CLINIQUE DU CENTRE D'INVESTIGATION CLI;35000 RENNES;ILLE ET VILAINE;Bretagne
750057259;UNITE EURODIALYSE;UNITE EURODIALYSE;75012 PARIS;PARIS;Ile de France
750712184;UNITE GERONTIQUE LA COLLEGIALE AP HP;UNITE GERONTIQUE LA COLLEGIALE APHP;60332 LIANCOURT CEDEX;OISE;Nord Pas de Calais Picardie
460785090;UNITE HOSPIT COMPLETE CHS FALRET;UNITE D'HOSPITALISATION COMPLETE CAHORS CHS JP FALRET;46120 LEYME;LOT;Languedoc Roussillon Midi Pyrenees
130786049;UNITE HOSPIT SPECIAL AMENAGEE UHSA;UNITE HOSPITALIERE SPECIALEMENT AMENAGEE UHSA;13008 MARSEILLE;BOUCHES DU RHONE;Provence Alpes Cote d'Azur
660780198;UNITE HOSPIT TEMPS PLEIN SMPR DSAVS;UNITE D'HOSPITALISATION TEMPS PLEIN POLE SMPR DSAVS TOXICO;66301 THUIR CEDEX;PYRENEES ORIENTALES;Languedoc Roussillon Midi Pyrenees
300780103;UNITE HOSPITALISATION COMPLETE CH UZES;UNITE D'HOSPITALISATION COMPLETE (EX ANNEXE PRIME COMBE);30700 UZES;GARD;Languedoc Roussillon Midi Pyrenees
890000052;UNITE HOSPITALISATION DE JOUR V MAGNAN;UNITE HOSPITALISATION DE JOUR VALENTIN  MAGNAN;89100 SENS;YONNE;Bourgogne Franche Comte
890000052;UNITE HOSPITALISATION MICHEL THUILLIER;UNITE HOSPITALISATION COMPLETE MICHEL THUILLIER;89100 SENS;YONNE;Bourgogne Franche Comte
420784878;UNITE PENITENTIAIRE - CHU42;UNITE PENITENTIAIRE - CHU DE SAINT-ETIENNE;26953 VALENCE CEDEX 9;DROME;Auvergne Rhone Alpes
250000452;UNITE PSY ADULTE LE GRANDVALLIER CHIHC;;25304 PONTARLIER CEDEX;DOUBS;Bourgogne Franche Comte
810000455;UNITE PSY ADULTES CASTRES;UNITE DE PSYCHIATRIE ADULTES CASTRES;31590 VERFEIL;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
140000092;UNITE PSYCHIATRIQUE - CH BAYEUX;;14260 LES MONTS D AUNAY;CALVADOS;Normandie
590780193;UNITE PSYCHOPATHO ALCOOLOGIE CHR LILLE;UNITE DE PSYCHOPATHOLOGIE ET D'ALCOOLOGIE DU CHR DE LILE;59037 LILLE CEDEX;NORD;Nord Pas de Calais Picardie
140000639;UNITE RADIOTHERAPIE EXTERNE CFB;;14076 CAEN CEDEX 5;CALVADOS;Normandie
140000639;UNITE RADIOTHERAPIE EXTERNE CHERBOURG;UNITE DE RADIOTHERAPIE DE CHERBOURG;14076 CAEN CEDEX 5;CALVADOS;Normandie
810000455;UNITE SANIT MILIEU PENITENTIERE ADULTE;UNITE SANITAIRE EN MILIEU PENITENTIERE ADULTES;31590 VERFEIL;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
810000455;UNITE SANIT MILIEU PENITENTIERE MINEUR;UNITE SANITAIRE EN MILIEU PENITENTIERE MINEURS;31590 VERFEIL;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
190000042;UNITE SCOLAIRE THERAPEUTIQUE;UNITE SCOLAIRE THERAPEUTIQUE DU C.H. BRIVE;19312 BRIVE LA GAILLARDE CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
240000083;UNITE SEVRAGE COMPLEXE - CH VAUCLAIRE;UNITE SEVRAGE COMPLEXE - CH VAUCLAIRE;24700 MONTPON MENESTEROL;DORDOGNE;Aquitaine Limousin Poitou Charentes
870000031;UNITE SOINS DE LONGUE DUREE ST YRIEIX;UNITE SOINS DE LONGUE DUREE ST YRIEIX;87500 ST YRIEIX LA PERCHE;HAUTE VIENNE;Aquitaine Limousin Poitou Charentes
140000092;UNITE SOINS LONGUE DUREE - CH BAYEUX;ETABLISSEMENT SOINS LONGUE DUREE;14260 LES MONTS D AUNAY;CALVADOS;Normandie
140000118;UNITE SOINS LONGUE DUREE - CH FALAISE;ETABLISSEMENT DE SOINS LONGUE DUREE C.H. DE FALAISE;14700 FALAISE;CALVADOS;Normandie
610780074;UNITE SOINS LONGUE DUREE - CH L'AIGLE;ETABLISSEMENT DE SOINS DE LONGUE DUREE - L'AIGLE;61305 L AIGLE CEDEX;ORNE;Normandie
140000035;UNITE SOINS LONGUE DUREE - CH LISIEUX;ETABLISSEMENT DE SOINS LONGUE DUREE DU C.H. DE LISIEUX;14107 LISIEUX CEDEX;CALVADOS;Normandie
140000159;UNITE SOINS LONGUE DUREE - CH VIRE;ETABLISSEMENT DE SOINS DE LONGUE  DUREE C.H. DE VIRE;14504 VIRE CEDEX;CALVADOS;Normandie
140000100;UNITE SOINS LONGUE DUREE - CHU CAEN;ETABLISSEMENT SOINS LONGUE DUREE DU CHRU CAEN;14033 CAEN CEDEX 9;CALVADOS;Normandie
970302022;UNITE SOINS LONGUE DUREE DE CAYENNE;UNITE DE SOINS DE LONGUE DUREE DU CH DE CAYENNE;97306 CAYENNE CEDEX;GUYANE;Guyane
870000023;UNITE SOINS LONGUE DUREE ST JUNIEN;UNITE SOINS LONGUE DUREE ST JUNIEN;87205 ST JUNIEN CEDEX;HAUTE VIENNE;Aquitaine Limousin Poitou Charentes
300780046;UNITE SOINS NORMALISES PSY GEN CHAC;UNITE SOINS NORMALISES PSY GENERALE LOU CANTO CH ALES;30103 ALES CEDEX;GARD;Languedoc Roussillon Midi Pyrenees
760780726;UNITE THERAPIE FAMILIALE CH LE HAVRE;;76083 LE HAVRE CEDEX;SEINE MARITIME;Normandie
420784878;UNITE TRAITEMENT DEPENDANCE TOXICO;UNITE DE TRAITEMENT DE LA DEPENDANCE ET DES TOXICOMANIES;26953 VALENCE CEDEX 9;DROME;Auvergne Rhone Alpes
290000017;UNITED'INVESTIGATION CLINIQUE DU CIR;;29609 BREST CEDEX 2;FINISTERE;Bretagne
170780050;UPADO - HOP DE JOUR + CMP - CH JONZAC;UNITE DE PSYCHOPATHOLOGIE POUR ADOLESCENTS;17503 JONZAC CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
170780050;UPIJ - HOP DE JOUR + CATTP - CH JONZAC;UNITE DE PSYCHOPATHOLOGIE INFANTO-JUVENILE;17503 JONZAC CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
170780050;UPIJ - HOP DE JOUR + CMP - CH JONZAC;UNITE DE PSYCHOPATHOLOGIE INFANTO-JUVENILE;17503 JONZAC CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
010780096;USLD;;01606 TREVOUX CEDEX;AIN;Auvergne Rhone Alpes
590781795;USLD  CH AVESNES SUR HELPE;UNITE DE SOINS DE LONGUE DUREE DU CH D' AVESNES SUR HELPE;59363 AVESNES SUR HELPE CEDEX;NORD;Nord Pas de Calais Picardie
500000054;USLD - CH AVRANCHES-GRANVILLE;;50303 AVRANCHES CEDEX;MANCHE;Normandie
500000054;USLD - CH AVRANCHES-GRANVILLE;"ETABLISSEMENT DE SOINS DE LONGUE DUREE""PAUL POIRIER""";50303 AVRANCHES CEDEX;MANCHE;Normandie
230780066;USLD - CH B. DESPLAS BOURGANEUF;UNITE DE SOINS DE LONGUE DUREE DU CH DE BOURGANEUF;23400 BOURGANEUF;CREUSE;Aquitaine Limousin Poitou Charentes
2B0005342;USLD - CH CALVI;;20260 CALVI;HAUTE CORSE;Corse
230780058;USLD - CH D'AUBUSSON;UNITE DE SOINS DE LONGUE DUREE D'AUBUSSON;23200 AUBUSSON;CREUSE;Aquitaine Limousin Poitou Charentes
520780024;USLD - CH DE BOURBONNE;UNITE DE SOINS DE LONGUE DUREE CH DE BOURBONNE LES BAINS;52400 BOURBONNE LES BAINS;HAUTE MARNE;Alsace Champagne Ardenne Lorraine
230780041;USLD - CH GUERET;USLD - CH GUERET;23000 GUERET;CREUSE;Aquitaine Limousin Poitou Charentes
790019491;USLD - CH HAUT VAL SEVRE & MELLOIS;;79403 ST MAIXENT L ECOLE CEDEX;DEUX SEVRES;Aquitaine Limousin Poitou Charentes
160000121;USLD - CH LA ROCHEFOUCAULD;USLD - CH LA ROCHEFOUCAULD;16110 LA ROCHEFOUCAULD EN ANGOUM;CHARENTE;Aquitaine Limousin Poitou Charentes
170780225;USLD - CH ROCHEFORT;;17301 ROCHEFORT CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
170780191;USLD - CH ROYAN;USLD - CH ROYAN;17205 ROYAN CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
160006037;USLD - CH SUD CHARENTE;USLD - CH SUD CHARENTE;16300 BARBEZIEUX ST HILAIRE;CHARENTE;Aquitaine Limousin Poitou Charentes
950015289;USLD  JB CARTRY;UNITE DE SOINS DE LONGUE DUREE JB CARTY;95420 MAGNY EN VEXIN;VAL D OISE;Ile de France
520780081;USLD - LES RIVES DE LA MARNE;UNITE DE SOINS DE LONGUE DUREE CH DE LA HAUTE-MARNE;52108 ST DIZIER CEDEX;HAUTE MARNE;Alsace Champagne Ardenne Lorraine
080001969;USLD - SMTI  VOUZIERS;;08300 RETHEL;ARDENNES;Alsace Champagne Ardenne Lorraine
610780082;"USLD ""LES PASTELS"" - CH ALENCON";"UNITE DE LONG SEJOUR ""LES PASTELS"" - ALENCON";61014 ALENCON CEDEX;ORNE;Normandie
470001660;USLD ALZHEIMER CHIC TONNEINS;EHPAD - USLD ALZHEIMER CHIC DE TONNEINS;47207 MARMANDE CEDEX;LOT ET GARONNE;Aquitaine Limousin Poitou Charentes
440000859;USLD ANNE DE BRETAGNE;USLD ANNE DE BRETAGNE;44260 SAVENAY;LOIRE ATLANTIQUE;Pays de la Loire
170780175;USLD AQUITANIA - CH SAINTONGE;;17108 SAINTES CEDEX;CHARENTE MARITIME;Aquitaine Limousin Poitou Charentes
760780239;USLD ARCADIE BOUCICAUT CHU ROUEN;USLD BOUCICAUT MONT ST AIGNAN;76141 LE PETIT QUEVILLY CEDEX;SEINE MARITIME;Normandie
640780417;USLD ARRAYADE CH DE LA COTE BASQUE;USLD ARRAYADE CH DE LA COTE BASQUE;64109 BAYONNE CEDEX;PYRENEES ATLANTIQUES;Aquitaine Limousin Poitou Charentes
590780227;USLD AU FIL DE L'EAU;UNITE DE SOINS DE LONGUE DUREE AU FIL DE L'EAU;59113 SECLIN;NORD;Nord Pas de Calais Picardie
710781451;USLD AUTUN CENTRE HOSPITALIER;UNITE DE SOINS DE LONGUE DUREE DU CH D'AUTUN;58120 CHATEAU CHINON;NIEVRE;Bourgogne Franche Comte
890000037;USLD AUXERRE CENTRE HOSPITALIER;UNITE DE SOINS DE LONGUE DUREE CH AUXERRE;89011 AUXERRE CEDEX;YONNE;Bourgogne Franche Comte
740781133;USLD BAUDELAIRE - CHANGE;USLD BAUDELAIRE - CHANGE;74370 ANNECY;HAUTE SAVOIE;Auvergne Rhone Alpes
440000289;USLD BEAUSEJOUR;USLD MAISON BEAUSEJOUR CHU NANTES;44093 NANTES CEDEX 1;LOIRE ATLANTIQUE;Pays de la Loire
690001912;USLD BELLECOMBE;;69003 LYON;RHONE;Auvergne Rhone Alpes
250007598;USLD BELLEVAUX;;25042 BESANCON CEDEX;DOUBS;Bourgogne Franche Comte
090781774;USLD BELLISSEN CHIVAL;USLD BELLISSEN CHIVAL;09000 ST JEAN DE VERGES;ARIEGE;Languedoc Roussillon Midi Pyrenees
540019007;USLD BLAMONT CH 3H SANTE;UNITE DE SOINS DE LG DUREE DE BLAMONT CH 3H SANTE;54480 CIREY SUR VEZOUZE;MEURTHE ET MOSELLE;Alsace Champagne Ardenne Lorraine
190000042;USLD BRIVE - BEL AIR;UNITE DE SOINS DE LONGUE DUREE BEL AIR BRIVE;19312 BRIVE LA GAILLARDE CEDEX;CORREZE;Aquitaine Limousin Poitou Charentes
920110020;USLD CASH DE NANTERRE;UNITE DE SOINS DE LONGUE DUREE CASH DE NANTERRE;92014 NANTERRE CEDEX;HAUTS DE SEINE;Ile de France
440000057;USLD CASSIOPEE;USLD CASSIOPE SITE HEINLEX CENTRE HOSPITALIER SAINT NAZAIRE;44606 ST NAZAIRE CEDEX;LOIRE ATLANTIQUE;Pays de la Loire
570010181;USLD CENTRE DE GERIATRIE DE FORBACH;UNITE DE SOINS DE LONGUE DUREE FORBACH GROUPE SOS SANTE;54350 MONT ST MARTIN;MEURTHE ET MOSELLE;Alsace Champagne Ardenne Lorraine
400011177;USLD CENTRE DE NOUVIELLE;EHPAD - USLD CENTRE DE NOUVIELLE CH DE MONT-DE-MARSAN;40012 MONT DE MARSAN CEDEX;LANDES;Aquitaine Limousin Poitou Charentes
570005165;USLD CENTRE FELIX MARECHAL DE METZ;;57701 HAYANGE CEDEX;MOSELLE;Alsace Champagne Ardenne Lorraine
310021563;USLD CENTRE GERIATRIQUE DES MINIMES;;31200 TOULOUSE;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
2B0000020;USLD CENTRE HOSPITALIER BASTIA;;20604 BASTIA CEDEX;HAUTE CORSE;Corse
510000037;USLD CENTRE HOSPITALIER CHALONS;UNITE DE SOINS DE LONGUE DUREE CH CHALONS;51005 CHALONS EN CHAMPAGNE CEDEX;MARNE;Alsace Champagne Ardenne Lorraine
550003354;USLD CENTRE HOSPITALIER DE BAR LE DUC;UNITE DE SOINS DE LONGUE DUREE DU CH DE BAR LE DUC;55012 BAR LE DUC CEDEX;MEUSE;Alsace Champagne Ardenne Lorraine
770021145;USLD CENTRE HOSPITALIER DE JOUARRE;UNITE DE SOINS DE LONGUE DUREE CENTRE HOSPITALIER DE JOUARRE;77527 COULOMMIERS CEDEX;SEINE ET MARNE;Ile de France
510000060;USLD CENTRE HOSPITALIER EPERNAY;UNITE DE SOINS DE LONGUE DUREE CH EPERNAY;51205 EPERNAY CEDEX;MARNE;Alsace Champagne Ardenne Lorraine
510000102;USLD CENTRE HOSPITALIER STE-MENEHOULD;UNITE DE SOINS DE LONGUE DUREE CH SAINTE MENEHOULD;51800 STE MENEHOULD;MARNE;Alsace Champagne Ardenne Lorraine
810000331;USLD CH ALBI;UNITE SOINS LONGUE DUREE CENTRE HOSPITALIER ALBI;81013 ALBI CEDEX 9;TARN;Languedoc Roussillon Midi Pyrenees
060780954;USLD CH ANTIBES JUAN LES PINS;USLD CH ANTIBES JUAN LES PINS;06606 ANTIBES CEDEX;ALPES MARITIMES;Provence Alpes Cote d'Azur
590782637;USLD CH ARMENTIERES;UNITE DE SOINS DE LONGUE DUREE DU CH D'ARMENTIERES;59421 ARMENTIERES CEDEX;NORD;Nord Pas de Calais Picardie
910110014;USLD CH ARPAJON;UNITE DE SOINS LONGUE DUREE CENTRE HOSPITALIER ARPAJON;91294 ARPAJON CEDEX;ESSONNE;Ile de France
620100057;USLD CH ARRAS;UNITE DE SOINS DE LONGUE DUREE DU CH D'ARRAS;62022 ARRAS CEDEX;PAS DE CALAIS;Nord Pas de Calais Picardie
650780166;USLD CH BAGNERES DE BIGORRE;UNITE DE SOINS DE LONGUE DUREE CH DE BAGNERES DE BIGORRE;65201 BAGNERES DE BIGORRE CEDEX;HAUTES PYRENEES;Languedoc Roussillon Midi Pyrenees
300780053;USLD CH BAGNOLS;CENTRE DE LONG SEJOUR CENTRE HOSPITALIER DE BAGNOLS SUR CEZE;30205 BAGNOLS SUR CEZE CEDEX;GARD;Languedoc Roussillon Midi Pyrenees
250000239;USLD CH BAUME LES DAMES;;25114 BAUME LES DAMES CEDEX;DOUBS;Bourgogne Franche Comte
600100713;USLD CH BEAUVAIS;;60021 BEAUVAIS CEDEX;OISE;Nord Pas de Calais Picardie
340009893;USLD CH BEDARIEUX;CENTRE DE LONG SEJOUR DU CENTRE HOSPITALIER DE BEDARIEUX;34600 BEDARIEUX;HERAULT;Languedoc Roussillon Midi Pyrenees
340780055;USLD CH BEZIERS;CENTRE DE LONG SEJOUR DU CENTRE HOSPITALIER DE BEZIERS;34525 BEZIERS CEDEX;HERAULT;Languedoc Roussillon Midi Pyrenees
630781367;USLD CH BILLOM;CENTRE DE SOINS DE LONGUE DUREE - BILLOM;63160 BILLOM;PUY DE DOME;Auvergne Rhone Alpes
620103440;USLD CH BOULOGNE SUR MER;UNITE DE SOINS DE LONGUE DUREE DU CH DE BOULOGNE SUR MER;62321 BOULOGNE SUR MER CEDEX;PAS DE CALAIS;Nord Pas de Calais Picardie
430000034;USLD CH BRIOUDE;;43100 BRIOUDE;HAUTE LOIRE;Auvergne Rhone Alpes
460780216;USLD CH CAHORS;UNITE DE SOINS DE LONGUE DUREE CH JEAN ROUGIER CAHORS;46005 CAHORS CEDEX 9;LOT;Languedoc Roussillon Midi Pyrenees
620101337;USLD CH CALAIS;UNITE DE SOINS DE LONGUE DUREE DU CH DE DE CALAIS;62107 CALAIS CEDEX;PAS DE CALAIS;Nord Pas de Calais Picardie
590781605;USLD CH CAMBRAI;SERVICE DE LONG SEJOUR DE L'HOPITAL DE CAMBRAI;59407 CAMBRAI CEDEX;NORD;Nord Pas de Calais Picardie
110780087;USLD CH CASTELNAUDARY;CENTRE DE LONG SEJOUR DU CENTRE HOSPITALIE DE CASTELNAUDARY;11400 CASTELNAUDARY;AUDE;Languedoc Roussillon Midi Pyrenees
720000066;USLD CH CHATEAU DU LOIR;UNITE DE SOINS LONGUE DUREE CTRE HOSPITALIER CHATEAU DU LOIR;72500 MONTVAL SUR LOIR;SARTHE;Pays de la Loire
440000313;USLD CH CHATEAUBRIANT;UNITE DE SOINS DE LONGUE DUREE CH CHATEAUBRIANT;44146 CHATEAUBRIANT CEDEX;LOIRE ATLANTIQUE;Pays de la Loire
580780047;USLD CH CHATEAU-CHINON;UNITE DE SOINS DE LONGUE DUREE CH CHATEAU-CHINON;58120 CHATEAU CHINON;NIEVRE;Bourgogne Franche Comte
280500075;USLD CH CHATEAUDUN;ETABLISSEMENT DE SOINS DE LONGUE DUREE;28205 CHATEAUDUN CEDEX;EURE ET LOIR;Centre Val de Loire
360000103;USLD CH CHATILLON SUR INDRE;ETABLISSEMENT DE SOINS DE LONGUE DUREE;36700 CHATILLON SUR INDRE;INDRE;Centre Val de Loire
600100572;USLD CH CHAUMONT-EN-VEXIN;;60240 CHAUMONT EN VEXIN;OISE;Nord Pas de Calais Picardie
020000287;USLD CH CHAUNY;;02303 CHAUNY CEDEX;AISNE;Nord Pas de Calais Picardie
600100648;USLD CH CLERMONT;;60600 CLERMONT;OISE;Nord Pas de Calais Picardie
310780671;USLD CH COMMINGES PYRENEES PLANCARD;USLD CENTRE HOSPITALIER COMMINGES PYRENEES SITE PLANCARD;31806 ST GAUDENS CEDEX;HAUTE GARONNE;Languedoc Roussillon Midi Pyrenees
320780133;USLD CH CONDOM;UNITE DE SOINS DE LONGUE DUREE CENTRE HOSPITALIER CONDOM;32100 CONDOM;GERS;Languedoc Roussillon Midi Pyrenees
800000051;USLD CH CORBIE;;80800 CORBIE;SOMME;Nord Pas de Calais Picardie
580780088;USLD CH COSNE-COURS/LOIRE;UNITE DE SOINS DE LONGUE DUREE CH DE COSNE-COURS-SUR-LOIRE;58200 COSNE COURS SUR LOIRE;NIEVRE;Bourgogne Franche Comte
140026279;USLD CH COTE FLEURIE - EQUEMAUVILLE;;14601 HONFLEUR CEDEX;CALVADOS;Normandie
560000085;USLD CH DE BELLE ILE EN MER;USLD CENTRE HOSPITALIER DE BELLE ILE EN MER;56360 LE PALAIS;MORBIHAN;Bretagne
240000059;USLD CH DE BERGERAC;USLD CH DE BERGERAC;24108 BERGERAC CEDEX;DORDOGNE;Aquitaine Limousin Poitou Charentes
490000676;USLD CH DE CHOLET;UNITE SOINS LONGUE DUREE CHANTERIVIERE CH DE CHOLET;49325 CHOLET CEDEX;MAINE ET LOIRE;Pays de la Loire
950110049;USLD CH DE GONESSE;CENTRE DE LONG SEJOUR DU CENTRE HOSPITALIER  DE GONESSE;95503 GONESSE CEDEX;VAL D OISE;Ile de France
440028538;USLD CH DE LA PRESQU'ILE;UNITE SOINS LONGUE DUREE CH DE LA PRESQU'ILE;44350 GUERANDE;LOIRE ATLANTIQUE;Pays de la Loire
760780213;USLD CH DE L'AUSTREBERTHE;UNITE DE SOINS DE LONGUE DUREE;76360 BARENTIN;SEINE MARITIME;Normandie
530000371;USLD CH DE LAVAL;UNITE DE SOINS DE LONGUE DUREE CENTRE HOSPITALIER DE LAVAL;53015 LAVAL CEDEX;MAYENNE;Pays de la Loire
610780082;USLD CH DE MAMERS;UNITE SOINS LONGUE DUREE CENTRE HOSPITALIER DE MAMERS;61014 ALENCON CEDEX;ORNE;Normandie
260000047;USLD CH DE MONTELIMAR;USLD CH DE MONTELIMAR;26216 MONTELIMAR CEDEX;DROME;Auvergne Rhone Alpes
290021542;USLD CH DE MORLAIX;;29672 MORLAIX CEDEX;FINISTERE;Bretagne
010008407;USLD CH DE NANTUA;;01108 OYONNAX CEDEX;AIN;Auvergne Rhone Alpes
240000109;USLD CH DE NONTRON;USLD CH DE NONTRON;24300 NONTRON;DORDOGNE;Aquitaine Limousin Poitou Charentes
440000313;USLD CH DE POUANCE;UNITE DE SOINS DE LONGUE DUREE CENTRE HOSPITALIER POUANCE;44146 CHATEAUBRIANT CEDEX;LOIRE ATLANTIQUE;Pays de la Loire
410000103;USLD CH DE ROMORANTIN LANTHENAY;ETABLISSEMENT DE SOINS DE LONGUE DUREE;41206 ROMORANTIN LANTHENAY CEDEX;LOIR ET CHER;Centre Val de Loire
240000448;USLD CH DE SARLAT;EHPAD - UNITE DE SOINS DE LONGUE DUREE DU CH DE SARLAT;24206 SARLAT LA CANEDA CEDEX;DORDOGNE;Aquitaine Limousin Poitou Charentes
380780098;USLD CH DE TULLINS;;38210 TULLINS;ISERE;Auvergne Rhone Alpes
260000021;USLD CH DE VALENCE;;26953 VALENCE CEDEX 9;DROME;Auvergne Rhone Alpes
690782222;USLD CH DE VILLEFRANCHE;LONG SEJOUR-C.H.G. DE VILLEFRANCHE-SUR-SAONE;69400 GLEIZE;RHONE;Auvergne Rhone Alpes
120780085;USLD CH DECAZEVILLE;UNITE SOINS LONGUE DUREE CH DECAZEVILLE;12300 DECAZEVILLE;AVEYRON;Languedoc Roussillon Midi Pyrenees
580780096;USLD CH DECIZE;USLD CH DECIZE;58302 DECIZE CEDEX;NIEVRE;Bourgogne Franche Comte
590782165;USLD CH DENAIN;UNITE DE SOINS DE LONGUE DUREE DU CENTRE HOSPITALIER  DENAIN;59723 DENAIN CEDEX;NORD;Nord Pas de Calais Picardie
